Timestamp,Name,Date,Course ,Score,Round,Par,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Par 3 Scoring,Par 4 Scoring,Par 5 Scoring,SG: Putting,Fairways,Greens,<50 Hit,<50 Total,51-75,51-75 Total,76-100,76-100 Total,101-125,101-125 Total,126-150,126-150 Total,151-175,151-175 Total,176-200,176-200 Total,201-225,201-225 Total,226+,226+ Total,SG: Approach
9/23/19 18:37,Player 8,9/20/19,Longue Vue Club,75,Qualifying,70,4,4,Hit,Hit,101-125 yards,2,12,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,26,No Penalty Shot,6,3,Not Applicable (PAR 3),Miss,201-225 yards,4,42,No Penalty Shot,4,5,Missed,Hit,225 + yards,1,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,30,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,6,No Penalty Shot,4,4,Missed,Hit,225 + yards,1,1,No Penalty Shot,4,5,Hit,Hit,225 + yards,2,45,No Penalty Shot,3,4,Missed,Hit,101-125 yards,1,8,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,151-175 yards,3,30,No Penalty Shot,5,4,Missed,Miss,151-175 yards,1,8,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,7,No Penalty Shot,5,4,Missed,Miss,126-150 yards,1,1,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,12,No Penalty Shot,5,5,Missed,Hit,51-75 yards,2,36,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,8,No Penalty Shot,4,4,Miss,Miss,176-200 yards,1,3,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-2.97,5,11,0,0,1,1,1,1,4,4,0,1,1,3,1,4,0,1,3,3,-2.041
9/23/19 18:46,Player 8,9/21/19,Longue Vue Club,80,Qualifying,70,4,4,Hit,Hit,126-150 yards,2,35,No Penalty Shot,6,4,Missed,Miss,76-100 yards,2,40,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,201-225 yards,3,10,No Penalty Shot,4,5,Hit,Hit,225 + yards,2,20,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,176-200 yards,2,35,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,25,No Penalty Shot,3,4,Missed,Hit,225 + yards,1,6,No Penalty Shot,6,5,Missed,Miss,176-200 yards,2,6,Yellow Penalty Area,4,4,Missed,Hit,76-100 yards,2,9,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,4,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,3,25,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,40,No Penalty Shot,5,4,Missed,Hit,101-125 yards,3,30,No Penalty Shot,4,5,Missed,Hit,225 + yards,1,18,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,1,3,No Penalty Shot,5,4,Miss,Hit,176-200 yards,3,50,No Penalty Shot,5,4,Missed,Miss,Less than 50 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-4.28,4,9,0,1,0,0,1,2,3,3,1,3,0,0,1,5,0,1,3,3,-4.665
9/23/19 20:35,Player 11,9/21/19,Longue Vue Club,72,Qualifying,70,4,4,Hit,Hit,151-175 yards,2,30,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,55,No Penalty Shot,5,5,Missed,Hit,151-175 yards,2,22,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,10,No Penalty Shot,4,4,Hit,Miss,101-125 yards,1,3,No Penalty Shot,4,4,Missed,Hit,51-75 yards,2,23,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,6,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,12,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,20,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,18,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,45,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,7,No Penalty Shot,4,4,Missed,Hit,176-200 yards,2,46,No Penalty Shot,5,5,Hit,Hit,225 + yards,3,60,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,19,No Penalty Shot,6,4,Miss,Miss,201-225 yards,3,14,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,15,No Penalty Shot,#REF!,#REF!,#REF!,-4.41,8,16,1,1,1,1,2,2,0,1,2,2,3,3,5,5,1,2,1,1,-0.167
9/23/19 20:44,Player 11,9/22/19,Pittsburgh Field Club,73,Qualifying,71,4,4,Missed,Hit,101-125 yards,2,52,No Penalty Shot,4,4,Missed,Miss,76-100 yards,1,9,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,17,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,30,No Penalty Shot,4,5,Hit,Hit,176-200 yards,2,28,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,26,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,11,No Penalty Shot,6,4,Missed,Miss,151-175 yards,2,28,OB,4,4,Hit,Hit,151-175 yards,2,22,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,10,No Penalty Shot,5,4,Hit,Hit,76-100 yards,2,40,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,50,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,28,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,55,No Penalty Shot,4,4,Hit,Hit,225 + yards,2,32,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,176-200 yards,2,12,Red Penalty Area,4,4,Miss,Miss,101-125 yards,1,11,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,10,No Penalty Shot,#REF!,#REF!,#REF!,1.92,8,12,2,2,0,0,1,2,1,2,1,2,2,3,2,3,2,3,1,1,-4.335
9/25/19 11:15,Player 6,9/22/19,Pittsburgh Field Club,70,Qualifying,71,5,4,Missed,Miss,126-150 yards,2,30,No Penalty Shot,4,4,Missed,Hit,51-75 yards,2,10,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,6,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,12,No Penalty Shot,4,5,Hit,Hit,201-225 yards,2,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,4,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,25,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,13,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,10,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,25,No Penalty Shot,5,5,Missed,Hit,51-75 yards,2,20,No Penalty Shot,5,4,Missed,Hit,176-200 yards,3,40,No Penalty Shot,3,3,Missed,Hit,Less than 50 yards,2,6,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,13,No Penalty Shot,4,5,Hit,Hit,225 + yards,2,50,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,2,No Penalty Shot,4,4,Miss,Miss,151-175 yards,1,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,6,No Penalty Shot,#REF!,#REF!,#REF!,-1.93,2,12,2,2,2,2,2,2,0,0,2,3,1,2,1,2,1,4,1,1,-2.406
9/27/19 02:10,Player 20,9/23/19,Meadville Country Club,82,Tournament,73,4,5,Missed,Hit,Less than 50 yards,1,1,No Penalty Shot,5,4,Missed,Miss,101-125 yards,2,6,No Penalty Shot,5,5,Missed,Miss,126-150 yards,1,10,No Penalty Shot,5,4,Hit,Miss,76-100 yards,3,50,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,50,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,151-175 yards,3,20,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,40,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,151-175 yards,2,17,No Penalty Shot,5,5,Hit,Hit,201-225 yards,3,50,No Penalty Shot,5,4,Hit,Hit,76-100 yards,3,30,No Penalty Shot,4,5,Missed,Hit,151-175 yards,1,1,No Penalty Shot,6,5,Missed,Miss,151-175 yards,1,10,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,126-150 yards,2,24,No Penalty Shot,5,4,Missed,Miss,126-150 yards,1,12,No Penalty Shot,5,4,Missed,Hit,76-100 yards,1,1,OB,4,4,Missed,Hit,51-75 yards,2,24,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,24,No Penalty Shot,4,4,Hit,Miss,51-75 yards,2,30,No Penalty Shot,#REF!,#REF!,#REF!,-2.79,5,9,1,1,1,2,3,4,1,2,1,4,1,4,0,0,1,1,0,0,-4.415
9/27/19 11:08,Player 11,9/26/19,Longue Vue Club,75,Qualifying,70,5,4,Hit,Miss,151-175 yards,2,40,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,28,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,38,No Penalty Shot,5,5,Missed,Hit,76-100 yards,2,10,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,45,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,9,No Penalty Shot,6,4,Missed,Miss,Less than 50 yards,3,50,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,6,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,60,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,6,No Penalty Shot,4,4,Missed,Hit,176-200 yards,2,42,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,176-200 yards,2,20,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,13,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,5,5,Missed,Hit,101-125 yards,2,18,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,26,No Penalty Shot,4,4,Miss,Miss,176-200 yards,1,2,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,40,No Penalty Shot,#REF!,#REF!,#REF!,-1.16,8,13,1,2,0,0,4,4,1,1,1,1,1,2,5,8,0,0,0,0,-2.84
9/27/19 16:16,Player 10,9/20/19,Longue Vue Club,87,Qualifying,70,6,4,Missed,Miss,176-200 yards,3,20,No Penalty Shot,6,4,Missed,Miss,Less than 50 yards,3,20,OB,5,3,Not Applicable (PAR 3),Miss,201-225 yards,2,40,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,4,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,151-175 yards,3,25,No Penalty Shot,4,4,Hit,Miss,76-100 yards,1,19,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,10,No Penalty Shot,6,5,Missed,Miss,Less than 50 yards,2,20,No Penalty Shot,5,4,Hit,Hit,101-125 yards,3,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,76-100 yards,2,10,No Penalty Shot,5,4,Missed,Miss,101-125 yards,1,18,OB,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,35,No Penalty Shot,5,4,Hit,Hit,76-100 yards,3,30,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,20,No Penalty Shot,7,5,Missed,Miss,201-225 yards,3,30,OB,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,5,No Penalty Shot,6,4,Miss,Miss,176-200 yards,2,20,No Penalty Shot,5,4,Missed,Hit,151-175 yards,3,20,No Penalty Shot,#REF!,#REF!,#REF!,-8.53,4,9,2,4,0,0,2,3,1,2,1,1,2,2,0,3,1,3,0,0,-4.247
9/27/19 16:29,Player 10,9/22/19,Pittsburgh Field Club,77,Qualifying,71,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,8,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,20,No Penalty Shot,6,5,Hit,Hit,Less than 50 yards,3,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,5,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,15,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,20,No Penalty Shot,5,4,Hit,Miss,101-125 yards,2,15,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,40,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,8,No Penalty Shot,5,4,Hit,Hit,176-200 yards,3,18,No Penalty Shot,4,4,Hit,Miss,176-200 yards,1,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,4,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,19,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,8,No Penalty Shot,5,4,Miss,Miss,151-175 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,14,No Penalty Shot,#REF!,#REF!,#REF!,-2.96,7,9,3,3,0,0,0,0,1,2,3,5,0,2,2,3,0,3,0,0,-4.805
9/27/19 17:10,Player 10,9/21/19,Longue Vue Club,79,Qualifying,70,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,5,4,Missed,Miss,51-75 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,201-225 yards,3,18,No Penalty Shot,6,5,Missed,Miss,126-150 yards,2,10,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,10,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,20,No Penalty Shot,2,4,Hit,Hit,225 + yards,1,7,No Penalty Shot,6,5,Missed,Miss,101-125 yards,2,20,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,101-125 yards,2,4,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,19,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,15,No Penalty Shot,3,4,Missed,Hit,76-100 yards,1,8,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,8,No Penalty Shot,5,5,Missed,Hit,126-150 yards,2,10,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,17,No Penalty Shot,5,4,Miss,Miss,151-175 yards,2,15,No Penalty Shot,6,4,Missed,Miss,151-175 yards,3,19,No Penalty Shot,#REF!,#REF!,#REF!,-5.39,4,7,0,0,0,1,2,2,0,2,2,3,1,5,0,2,1,2,1,1,-4.403
9/28/19 18:00,Player 3,9/28/19,Pinnacle Golf Club,71,Qualifying,72,4,4,Missed,Hit,126-150 yards,2,23,No Penalty Shot,4,5,Hit,Hit,201-225 yards,2,7,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,4,No Penalty Shot,3,4,Hit,Hit,51-75 yards,1,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,32,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,24,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,16,No Penalty Shot,4,4,Missed,Miss,101-125 yards,1,13,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,18,No Penalty Shot,5,4,Hit,Miss,76-100 yards,2,12,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,4,No Penalty Shot,4,4,Missed,Miss,76-100 yards,1,2,No Penalty Shot,4,5,Hit,Hit,201-225 yards,2,10,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,2,No Penalty Shot,5,4,Missed,Miss,151-175 yards,1,7,No Penalty Shot,4,4,Miss,Miss,76-100 yards,1,2,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,8,No Penalty Shot,#REF!,#REF!,#REF!,-0.84,8,10,2,2,1,1,1,4,0,1,2,3,1,2,1,2,2,3,0,0,-4.346
9/30/19 00:10,Player 16,9/29/19,Longue Vue Club,84,Qualifying,71,5,4,Hit,Hit,126-150 yards,3,42,No Penalty Shot,6,4,Hit,Miss,126-150 yards,3,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,12,No Penalty Shot,9,5,Missed,Miss,176-200 yards,2,20,OB,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,18,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,69,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,4,No Penalty Shot,5,5,Hit,Miss,51-75 yards,1,7,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,30,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,30,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,126-150 yards,3,9,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,22,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,7,No Penalty Shot,6,5,Hit,Hit,101-125 yards,3,66,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,101-125 yards,1,21,No Penalty Shot,6,5,Hit,Miss,126-150 yards,2,39,No Penalty Shot,5,4,Hit,Hit,201-225 yards,3,72,No Penalty Shot,#REF!,#REF!,#REF!,-4.84,11,10,0,0,0,1,1,1,3,3,4,8,1,3,0,1,1,1,0,0,-2.998
9/30/19 00:58,Player 1,9/29/19,Longue Vue Club,71,Qualifying,70,4,4,Missed,Hit,126-150 yards,2,45,No Penalty Shot,3,4,Hit,Hit,76-100 yards,1,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,35,No Penalty Shot,3,5,Hit,Hit,151-175 yards,1,30,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,50,No Penalty Shot,5,4,Missed,Miss,225 + yards,1,2,Red Penalty Area,5,4,Missed,Miss,Less than 50 yards,2,8,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,4,No Penalty Shot,6,4,Missed,Miss,201-225 yards,3,40,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,126-150 yards,3,35,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,25,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,20,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,8,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,25,No Penalty Shot,4,5,Missed,Hit,101-125 yards,1,6,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,20,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,8,No Penalty Shot,4,4,Missed,Hit,176-200 yards,2,40,No Penalty Shot,#REF!,#REF!,#REF!,-0.18,4,13,1,2,0,0,1,1,2,2,2,2,2,4,3,3,2,3,0,1,-2.34
9/30/19 19:45,Player 4,9/30/19,Columbus Country Club,75,Tournament,72,5,4,Hit,Miss,101-125 yards,2,4,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,15,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,12,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,7,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,23,No Penalty Shot,4,4,Hit,Hit,201-225 yards,2,17,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,22,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,1,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,30,No Penalty Shot,5,5,Missed,Miss,76-100 yards,1,1,No Penalty Shot,5,4,Hit,Hit,151-175 yards,3,15,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,12,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,151-175 yards,3,20,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,7,No Penalty Shot,5,5,Hit,Miss,Less than 50 yards,1,4,No Penalty Shot,3,4,Missed,Hit,151-175 yards,1,12,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,201-225 yards,2,5,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,10,No Penalty Shot,#REF!,#REF!,#REF!,-4.74,9,13,1,2,0,0,2,3,2,3,0,1,6,6,1,1,1,2,0,0,0.125
9/30/19 19:59,Player 4,9/30/19,Columbus Country Club,76,Tournament,72,4,4,Hit,Hit,101-125 yards,2,20,No Penalty Shot,4,4,Missed,Miss,76-100 yards,1,2,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,6,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,25,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,8,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,13,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,176-200 yards,3,15,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,17,No Penalty Shot,5,5,Missed,Hit,76-100 yards,2,6,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,12,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,10,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,12,No Penalty Shot,5,5,Hit,Miss,Less than 50 yards,1,3,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,6,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,1,4,No Penalty Shot,5,5,Missed,Hit,201-225 yards,2,30,No Penalty Shot,#REF!,#REF!,#REF!,-5.34,8,12,1,2,0,0,2,3,3,3,0,1,3,5,2,2,1,2,0,0,-1.327
9/30/19 20:08,Player 11,9/30/19,Columbus Country Club,73,Tournament,72,5,4,Missed,Miss,126-150 yards,2,4,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,42,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,25,No Penalty Shot,4,4,Missed,Miss,176-200 yards,1,7,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,45,No Penalty Shot,4,4,Hit,Hit,201-225 yards,2,10,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,35,No Penalty Shot,5,5,Missed,Hit,51-75 yards,2,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,35,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,5,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,35,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,9,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,35,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,20,No Penalty Shot,5,4,Missed,Miss,176-200 yards,2,25,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,225 + yards,1,1,No Penalty Shot,4,5,Missed,Hit,76-100 yards,1,1,No Penalty Shot,#REF!,#REF!,#REF!,-1.93,7,13,2,2,1,1,1,1,2,2,3,4,1,1,2,5,1,1,0,1,-2.452
9/30/19 20:21,Player 11,9/30/19,Columbus Country Club,78,Tournament,72,4,4,Hit,Hit,126-150 yards,2,25,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,18,No Penalty Shot,5,4,Missed,Hit,101-125 yards,2,8,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,16,No Penalty Shot,5,4,Missed,Miss,151-175 yards,1,2,No Penalty Shot,6,4,Hit,Miss,176-200 yards,1,2,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,30,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,6,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,176-200 yards,3,40,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,3,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,30,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,35,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,23,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,22,No Penalty Shot,5,5,Missed,Hit,126-150 yards,2,28,No Penalty Shot,5,4,Hit,Hit,151-175 yards,3,45,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,225 + yards,2,9,No Penalty Shot,5,5,Hit,Miss,101-125 yards,1,2,No Penalty Shot,#REF!,#REF!,#REF!,-3.98,8,14,2,2,0,0,0,0,2,3,4,4,3,4,3,4,0,0,0,1,-1.297
